x,y,geometry,k_rechov,t_rechov,english_name
34.77357,32.088119,POINT (34.77357 32.088119),254,וילנא,WILNA
34.760082,32.046626,POINT (34.760082 32.046626),3245,אור החיים,OR HAHAYIM
34.769895,32.085637,POINT (34.769895 32.085637),1241,פרי אליעזר,ELIEZER PERI
34.791856,32.117936,POINT (34.791856 32.117936),2244,פרלוק משה,PERLUK
34.779306,32.081692,POINT (34.779306 32.081692),273,"יל""ג",SIMTAT YELAG
34.837256,32.107549,POINT (34.837256 32.107549),902,הברזל,HA-BARZEL
34.815568,32.119891,POINT (34.815568 32.119891),1257,קרן קיימת לישראל,KEREN KAYEMET LEISRA
34.762062,32.061709,POINT (34.762062 32.061709),453,"איל""ן",ILAN
34.792909,32.102014,POINT (34.792909 32.102014),800,נמיר מרדכי,NAMIR
34.787648,32.073171,POINT (34.787648 32.073171),54,בגין מנחם,BEGIN MENAHEM
34.807808,32.106943,POINT (34.807808 32.106943),2056,שבט יוסף,SHEVET YOSEF
34.768637,32.075397,POINT (34.768637 32.075397),26,בוגרשוב,BOGRASHOV
34.799117,32.090234,POINT (34.799117 32.090234),2227,נתיבי אילון צפון,AYALON NORTH
34.79809,32.105455,POINT (34.79809 32.105455),987,גרונימן,GRONEMAN
34.771893,32.062407,POINT (34.771893 32.062407),364,הר סיני,HAR SINAI
34.804334,32.063938,POINT (34.804334 32.063938),635,לה גוארדיה,LA-GUARDIA
34.783095,32.070164,POINT (34.783095 32.070164),476,קרליבך,KARLIBACH
34.828038,32.12658,POINT (34.828038 32.12658),2001,ענתות,ANATOT
34.800613,32.044015,POINT (34.800613 32.044015),4150,בושם,BOSEM
34.767102,32.049015,POINT (34.767102 32.049015),2,הרצל,HERZL
34.803493,32.049957,POINT (34.803493 32.049957),4082,מנחם מדמון,MENAHEM MADMON
34.779529,32.040632,POINT (34.779529 32.040632),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.792031,32.061792,POINT (34.792031 32.061792),637,יד לבנים,YAD LABANIM
34.769547,32.078188,POINT (34.769547 32.078188),94,סירקין,SIRKIN
34.843354,32.119439,POINT (34.843354 32.119439),2073,פילדלפיה,PHILADELPHIA
34.793689,32.052006,POINT (34.793689 32.052006),4038,פלטיאל,PALTIEL
34.781538,32.081455,POINT (34.781538 32.081455),544,בלוך דוד,BLOCH
34.778367,32.061023,POINT (34.778367 32.061023),54,בגין מנחם,BEGIN MENAHEM
34.827498,32.124466,POINT (34.827498 32.124466),978,עיר שמש,IR SHEMESH
34.759912,32.046666,POINT (34.759912 32.046666),3245,אור החיים,OR HAHAYIM
34.809142,32.045253,POINT (34.809142 32.045253),4146,ששת הימים,SHESHET HAYAMIM
34.778832,32.065831,POINT (34.778832 32.065831),1102,צקלג,TSIKLAG
34.815863,32.119761,POINT (34.815863 32.119761),810,מיזאן,MEYZAN
34.760562,32.058418,POINT (34.760562 32.058418),3358,אולשן יצחק,OLSHAN YITZHAK
34.775519,32.05851,POINT (34.775519 32.05851),35,לוינסקי,ELHANAN EIB LEVINSKY
34.776935,32.096415,POINT (34.776935 32.096415),187,דיזנגוף,MEIR DIZENGOFF
34.791347,32.069324,POINT (34.791347 32.069324),54,בגין מנחם,BEGIN MENAHEM
34.790608,32.052857,POINT (34.790608 32.052857),4017,התקוה,HATIKVA
34.767754,32.070432,POINT (34.767754 32.070432),88,פינסקר,PINSKER
34.7957,32.048138,POINT (34.7957 32.048138),3689,מלקוש,MALKOSH
34.79387,32.114594,POINT (34.79387 32.114594),2149,האמוראים,HA-AMORAIM
34.776536,32.101902,POINT (34.776536 32.101902),203,התערוכה,HATARUCHA
34.784071,32.065862,POINT (34.784071 32.065862),1102,צקלג,TSIKLAG
34.789909,32.052632,POINT (34.789909 32.052632),4017,התקוה,HATIKVA
34.798302,32.050595,POINT (34.798302 32.050595),4082,מנחם מדמון,MENAHEM MADMON
34.790463,32.048013,POINT (34.790463 32.048013),4038,פלטיאל,PALTIEL
34.782732,32.051206,POINT (34.782732 32.051206),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.777171,32.042349,POINT (34.777171 32.042349),3000,בן צבי,BEN ZVI
34.7475,32.041674,POINT (34.7475 32.041674),0,0,UKNOWN
34.787025,32.076504,POINT (34.787025 32.076504),458,זיו רבקה,ZIV
34.827876,32.107152,POINT (34.827876 32.107152),2130,שיטרית בכור,SHITREET
34.789889,32.048966,POINT (34.789889 32.048966),4017,התקוה,HATIKVA
34.79991,32.114062,POINT (34.79991 32.114062),2025,הופיין,HOOFIEN
34.769337,32.041969,POINT (34.769337 32.041969),3000,בן צבי,BEN ZVI
34.788285,32.116389,POINT (34.788285 32.116389),2244,פרלוק משה,PERLUK
34.79374,32.047989,POINT (34.79374 32.047989),4827,4827,4827
34.825872,32.12257,POINT (34.825872 32.12257),2003,"יוגב כרמי ד""ר",YOGEV KARMI DR.
34.818023,32.114388,POINT (34.818023 32.114388),806,מבצע קדש,MIVZA KADESH
34.811999,32.051066,POINT (34.811999 32.051066),4155,4155,4155
34.799872,32.063322,POINT (34.799872 32.063322),1115,1115,1115
34.809812,32.044467,POINT (34.809812 32.044467),4146,ששת הימים,SHESHET HAYAMIM
34.75355,32.047821,POINT (34.75355 32.047821),0,0,UKNOWN
34.762547,32.057152,POINT (34.762547 32.057152),3358,אולשן יצחק,OLSHAN YITZHAK
34.775186,32.061537,POINT (34.775186 32.061537),54,בגין מנחם,BEGIN MENAHEM
34.782683,32.082582,POINT (34.782683 32.082582),541,רמברנדט,REMBERANDT
34.795016,32.050452,POINT (34.795016 32.050452),4038,פלטיאל,PALTIEL
34.790794,32.058087,POINT (34.790794 32.058087),644,אלון יגאל,YIG'AL ALLON
34.8236,32.117381,POINT (34.8236 32.117381),805,שלונסקי אברהם,SHLONSKY
34.791428,32.052253,POINT (34.791428 32.052253),4017,התקוה,HATIKVA
34.77196,32.085694,POINT (34.77196 32.085694),204,בן גוריון,BEN GURION
34.750866,32.053947,POINT (34.750866 32.053947),0,0,UKNOWN
34.767218,32.077706,POINT (34.767218 32.077706),27,הירקון,HAYARKON
34.795325,32.069866,POINT (34.795325 32.069866),709,עין זיתים,EYN ZEYTIM
34.771182,32.063102,POINT (34.771182 32.063102),364,הר סיני,HAR SINAI
34.78121,32.041824,POINT (34.78121 32.041824),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.799447,32.111077,POINT (34.799447 32.111077),990,צמחי היהודים,TSIMHEY HAYEHUDIM
34.785176,32.077644,POINT (34.785176 32.077644),462,צייטלין,ZEITLIN
34.802521,32.119022,POINT (34.802521 32.119022),960,מניה וישראל,SHOHAT
34.791919,32.13002,POINT (34.791919 32.13002),2040,2040,2040
34.77523,32.061427,POINT (34.77523 32.061427),54,בגין מנחם,BEGIN MENAHEM
34.793228,32.049076,POINT (34.793228 32.049076),4038,פלטיאל,PALTIEL
34.787406,32.07758,POINT (34.787406 32.07758),458,זיו רבקה,ZIV
34.776623,32.091545,POINT (34.776623 32.091545),244,מנדלשטם,SIMTAT MANDELSTAM
34.822949,32.108833,POINT (34.822949 32.108833),2151,מינץ בנימין,MINTZ
34.776483,32.040478,POINT (34.776483 32.040478),3000,בן צבי,BEN ZVI
34.773711,32.091491,POINT (34.773711 32.091491),243,ויתקין,VITKIN
34.764896,32.04822,POINT (34.764896 32.04822),3245,אור החיים,OR HAHAYIM
34.790492,32.064049,POINT (34.790492 32.064049),637,יד לבנים,YAD LABANIM
34.756128,32.043977,POINT (34.756128 32.043977),3245,אור החיים,OR HAHAYIM
34.793071,32.120549,POINT (34.793071 32.120549),2246,רודנסקי שמואל,RODENSKY
34.801677,32.118578,POINT (34.801677 32.118578),941,לבנון חיים,LEBANON HAYIM
34.77455,32.087966,POINT (34.77455 32.087966),254,וילנא,WILNA
34.787081,32.088075,POINT (34.787081 32.088075),615,615,615
34.749426,32.048365,POINT (34.749426 32.048365),0,0,UKNOWN
34.837657,32.120222,POINT (34.837657 32.120222),2075,נהריים,NAHARAYIM
34.751286,32.05411,POINT (34.751286 32.05411),0,0,UKNOWN
34.792843,32.053811,POINT (34.792843 32.053811),647,לוחמי גליפולי,LOHAME GALLIPOLI
34.796256,32.052011,POINT (34.796256 32.052011),647,לוחמי גליפולי,LOHAME GALLIPOLI
34.776807,32.056489,POINT (34.776807 32.056489),400,הר ציון,HAR TSIYON
34.764567,32.058375,POINT (34.764567 32.058375),3358,אולשן יצחק,OLSHAN YITZHAK
34.789199,32.068286,POINT (34.789199 32.068286),54,בגין מנחם,BEGIN MENAHEM
34.762125,32.046151,POINT (34.762125 32.046151),3245,אור החיים,OR HAHAYIM
34.779989,32.053393,POINT (34.779989 32.053393),375,יון מצולה,YEVEN METSULA
34.783435,32.054966,POINT (34.783435 32.054966),375,יון מצולה,YEVEN METSULA
34.766557,32.061597,POINT (34.766557 32.061597),453,"איל""ן",ILAN
34.755546,32.046736,POINT (34.755546 32.046736),3245,אור החיים,OR HAHAYIM
34.772071,32.065468,POINT (34.772071 32.065468),364,הר סיני,HAR SINAI
34.789042,32.082721,POINT (34.789042 32.082721),671,בארי,BE'ERI
34.772536,32.041848,POINT (34.772536 32.041848),3000,בן צבי,BEN ZVI
34.816594,32.120464,POINT (34.816594 32.120464),810,מיזאן,MEYZAN
34.78108,32.041644,POINT (34.78108 32.041644),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.773971,32.064899,POINT (34.773971 32.064899),8,רוטשילד,ROTHSHILD
34.799229,32.055207,POINT (34.799229 32.055207),1010,בית אורן,BEYT OREN
34.80896,32.055138,POINT (34.80896 32.055138),4155,4155,4155
34.794725,32.118725,POINT (34.794725 32.118725),2155,אושה,USHA
34.772939,32.057036,POINT (34.772939 32.057036),35,לוינסקי,ELHANAN EIB LEVINSKY
34.77637,32.062531,POINT (34.77637 32.062531),54,בגין מנחם,BEGIN MENAHEM
34.836902,32.120909,POINT (34.836902 32.120909),883,המצביאים,HAMATSBI'IM
34.79989,32.070062,POINT (34.79989 32.070062),700,נחלת יצחק,NAHALT YITZHAK
34.796833,32.063246,POINT (34.796833 32.063246),1115,1115,1115
34.788242,32.123879,POINT (34.788242 32.123879),2040,2040,2040
34.746976,32.041011,POINT (34.746976 32.041011),0,0,UKNOWN
34.81248,32.051607,POINT (34.81248 32.051607),4155,4155,4155
34.769475,32.080603,POINT (34.769475 32.080603),25,בן יהודה,BEN-YEHUDA
34.792629,32.050004,POINT (34.792629 32.050004),4038,פלטיאל,PALTIEL
34.793084,32.087432,POINT (34.793084 32.087432),566,שרת משה,SHARET
34.750445,32.050842,POINT (34.750445 32.050842),0,0,UKNOWN
34.790281,32.098713,POINT (34.790281 32.098713),800,נמיר מרדכי,NAMIR
34.776379,32.043756,POINT (34.776379 32.043756),3786,התנופה,HATNUPHA
34.795077,32.05906,POINT (34.795077 32.05906),1010,בית אורן,BEYT OREN
34.77021,32.056027,POINT (34.77021 32.056027),3374,אברבנאל,ABARVANEL
34.799535,32.067874,POINT (34.799535 32.067874),700,נחלת יצחק,NAHALT YITZHAK
34.771477,32.084395,POINT (34.771477 32.084395),104,ארנון,ARNON
34.787272,32.072063,POINT (34.787272 32.072063),54,בגין מנחם,BEGIN MENAHEM
34.773078,32.042986,POINT (34.773078 32.042986),3000,בן צבי,BEN ZVI
34.778999,32.09739,POINT (34.778999 32.09739),203,התערוכה,HATARUCHA
34.800526,32.046673,POINT (34.800526 32.046673),4150,בושם,BOSEM
34.790311,32.090191,POINT (34.790311 32.090191),472,ויצמן,WEIZMAN
34.789754,32.099302,POINT (34.789754 32.099302),800,נמיר מרדכי,NAMIR
34.838182,32.112625,POINT (34.838182 32.112625),914,הגולן,HAGOLAN
34.779954,32.076988,POINT (34.779954 32.076988),188,הנביאים,HANEVI'IM
34.793813,32.047958,POINT (34.793813 32.047958),4827,4827,4827
34.780689,32.05675,POINT (34.780689 32.05675),35,לוינסקי,ELHANAN EIB LEVINSKY
34.755023,32.051052,POINT (34.755023 32.051052),0,0,UKNOWN
34.760856,32.063841,POINT (34.760856 32.063841),453,"איל""ן",ILAN
34.765399,32.068972,POINT (34.765399 32.068972),453,"איל""ן",ILAN
34.84017,32.113495,POINT (34.84017 32.113495),803,ולנברג ראול,VALENBERG
34.794779,32.046402,POINT (34.794779 32.046402),3689,מלקוש,MALKOSH
34.796768,32.047771,POINT (34.796768 32.047771),3689,מלקוש,MALKOSH
34.772122,32.070807,POINT (34.772122 32.070807),60,יוחנן הסנדלר,YOHANAN HASANDLAR
34.76729,32.067846,POINT (34.76729 32.067846),453,"איל""ן",ILAN
34.838083,32.112574,POINT (34.838083 32.112574),914,הגולן,HAGOLAN
34.796275,32.080528,POINT (34.796275 32.080528),644,אלון יגאל,YIG'AL ALLON
34.759829,32.055685,POINT (34.759829 32.055685),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.818881,32.108115,POINT (34.818881 32.108115),820,קהילת לודג',KEHILAT LODZ
34.775636,32.045086,POINT (34.775636 32.045086),3786,התנופה,HATNUPHA
34.772712,32.071247,POINT (34.772712 32.071247),60,יוחנן הסנדלר,YOHANAN HASANDLAR
34.793195,32.052946,POINT (34.793195 32.052946),647,לוחמי גליפולי,LOHAME GALLIPOLI
34.755832,32.041361,POINT (34.755832 32.041361),3245,אור החיים,OR HAHAYIM
34.774959,32.064024,POINT (34.774959 32.064024),8,רוטשילד,ROTHSHILD
34.790818,32.08464,POINT (34.790818 32.08464),571,חברה חדשה,"""HEVRA HADASHA"""
34.811891,32.122067,POINT (34.811891 32.122067),852,מסקין אהרון,MESKIN
34.774509,32.092525,POINT (34.774509 32.092525),197,נורדאו,NORDAU
34.766308,32.086203,POINT (34.766308 32.086203),0,0,UKNOWN
34.774333,32.050752,POINT (34.774333 32.050752),3786,התנופה,HATNUPHA
34.791457,32.050744,POINT (34.791457 32.050744),4038,פלטיאל,PALTIEL
34.832358,32.108582,POINT (34.832358 32.108582),914,הגולן,HAGOLAN
34.791852,32.093617,POINT (34.791852 32.093617),552,רב צעיר,RAV TSAIR
34.800375,32.096111,POINT (34.800375 32.096111),1224,עוזיאל,USIEL
34.812646,32.118287,POINT (34.812646 32.118287),816,קפריסין,KAFRISIM
34.779005,32.070087,POINT (34.779005 32.070087),8,רוטשילד,ROTHSHILD
34.785768,32.123419,POINT (34.785768 32.123419),2222,ארצי יצחק,ARTZI ITZHAK
34.783625,32.073955,POINT (34.783625 32.073955),661,דובנוב,DUBNOV
34.786233,32.115424,POINT (34.786233 32.115424),2106,אשכול לוי,LEVI ESHKOL
34.786189,32.081759,POINT (34.786189 32.081759),546,סוטין,SOUTINE
34.790977,32.053051,POINT (34.790977 32.053051),4017,התקוה,HATIKVA
34.780086,32.075555,POINT (34.780086 32.075555),188,הנביאים,HANEVI'IM
34.791922,32.055586,POINT (34.791922 32.055586),644,אלון יגאל,YIG'AL ALLON
34.804861,32.049774,POINT (34.804861 32.049774),4082,מנחם מדמון,MENAHEM MADMON
34.777011,32.07296,POINT (34.777011 32.07296),347,שפירא צבי הרמן,SHAPIRA HERMAN
34.821892,32.108472,POINT (34.821892 32.108472),2165,קיציס יוסף,KIZIS
34.785102,32.073033,POINT (34.785102 32.073033),445,קפלן אליעזר,KAPLAN
34.802306,32.044355,POINT (34.802306 32.044355),0,0,UKNOWN
34.774201,32.084357,POINT (34.774201 32.084357),204,בן גוריון,BEN GURION
34.795728,32.125958,POINT (34.795728 32.125958),2141,בן יוסף שלמה,BEN YOSEF
34.81706,32.115194,POINT (34.81706 32.115194),801,בני אפרים,BNEY EFRAYIM
34.750184,32.049335,POINT (34.750184 32.049335),0,0,UKNOWN
34.786196,32.072227,POINT (34.786196 32.072227),445,קפלן אליעזר,KAPLAN
34.752212,32.053748,POINT (34.752212 32.053748),0,0,UKNOWN
34.794219,32.047619,POINT (34.794219 32.047619),4827,4827,4827
34.798317,32.087562,POINT (34.798317 32.087562),2227,נתיבי אילון צפון,AYALON NORTH
34.794858,32.074791,POINT (34.794858 32.074791),644,אלון יגאל,YIG'AL ALLON
34.780463,32.059135,POINT (34.780463 32.059135),400,הר ציון,HAR TSIYON
34.836116,32.116149,POINT (34.836116 32.116149),908,רבדים,REVADIM
34.795906,32.110801,POINT (34.795906 32.110801),997,נח מרדכי עמנואל,NO'AH
34.798836,32.125609,POINT (34.798836 32.125609),2201,אחימאיר אבא,ABA AHIMEIR
34.754206,32.051618,POINT (34.754206 32.051618),0,0,UKNOWN
34.766698,32.079782,POINT (34.766698 32.079782),27,הירקון,HAYARKON
34.791278,32.086945,POINT (34.791278 32.086945),567,הא באייר,HEH B'IYAR
34.769994,32.080094,POINT (34.769994 32.080094),25,בן יהודה,BEN-YEHUDA
34.798352,32.116401,POINT (34.798352 32.116401),2150,טאגור,
34.780529,32.049536,POINT (34.780529 32.049536),3590,כוכבי יצחק,KOCHVEY YITZCHK
34.810244,32.055255,POINT (34.810244 32.055255),4155,4155,4155
34.796542,32.064657,POINT (34.796542 32.064657),637,יד לבנים,YAD LABANIM
34.788025,32.07307,POINT (34.788025 32.07307),54,בגין מנחם,BEGIN MENAHEM
34.79447,32.124878,POINT (34.79447 32.124878),2242,כהן אלי,ELI COHEN
34.811375,32.048454,POINT (34.811375 32.048454),4155,4155,4155
34.787927,32.071729,POINT (34.787927 32.071729),54,בגין מנחם,BEGIN MENAHEM
34.775094,32.066667,POINT (34.775094 32.066667),14,"מזא""ה",MAZEH
34.769892,32.086135,POINT (34.769892 32.086135),1241,פרי אליעזר,ELIEZER PERI
34.830147,32.113783,POINT (34.830147 32.113783),835,תבואות הארץ,TEVUOT HA'ARETS
34.824602,32.12578,POINT (34.824602 32.12578),2003,"יוגב כרמי ד""ר",YOGEV KARMI DR.
34.778045,32.091487,POINT (34.778045 32.091487),196,סוקולוב,SOKOLOV
34.782258,32.098597,POINT (34.782258 32.098597),496,אבן גבירול,IBN GVIROL
34.778536,32.0954,POINT (34.778536 32.0954),207,ישעיהו,YESHA'YAHU
34.799047,32.05021,POINT (34.799047 32.05021),4082,מנחם מדמון,MENAHEM MADMON
34.83955,32.115393,POINT (34.83955 32.115393),914,הגולן,HAGOLAN
34.75471,32.050006,POINT (34.75471 32.050006),0,0,UKNOWN
34.804704,32.045654,POINT (34.804704 32.045654),4186,בירנית,BIRANITH
34.767301,32.066047,POINT (34.767301 32.066047),453,"איל""ן",ILAN
34.798339,32.108783,POINT (34.798339 32.108783),985,ברודצקי,BRODETCKY
34.777508,32.066274,POINT (34.777508 32.066274),14,"מזא""ה",MAZEH
34.753845,32.040385,POINT (34.753845 32.040385),3245,אור החיים,OR HAHAYIM
34.777522,32.091951,POINT (34.777522 32.091951),236,זנגביל,ZANGWILL
34.778198,32.09734,POINT (34.778198 32.09734),203,התערוכה,HATARUCHA
34.789472,32.09585,POINT (34.789472 32.09585),491,שלומציון המלכה,SHLOMTZION
34.758368,32.051469,POINT (34.758368 32.051469),3349,הגמנסיה העברית,HAGIMNASYA HA'IVRIT
34.79032,32.112894,POINT (34.79032 32.112894),2106,אשכול לוי,LEVI ESHKOL
34.782678,32.06393,POINT (34.782678 32.06393),1102,צקלג,TSIKLAG
34.79417,32.078853,POINT (34.79417 32.078853),54,בגין מנחם,BEGIN MENAHEM
34.773418,32.069871,POINT (34.773418 32.069871),60,יוחנן הסנדלר,YOHANAN HASANDLAR
34.819339,32.110998,POINT (34.819339 32.110998),845,קהילת בריסק,KEHILAT BRISK
34.836043,32.123214,POINT (34.836043 32.123214),885,יהונתן,YEHONATAN
34.815335,32.120862,POINT (34.815335 32.120862),852,מסקין אהרון,MESKIN
34.774643,32.092596,POINT (34.774643 32.092596),197,נורדאו,NORDAU
34.773493,32.056603,POINT (34.773493 32.056603),35,לוינסקי,ELHANAN EIB LEVINSKY
34.781104,32.075639,POINT (34.781104 32.075639),188,הנביאים,HANEVI'IM
34.775589,32.061269,POINT (34.775589 32.061269),54,בגין מנחם,BEGIN MENAHEM
34.830071,32.109117,POINT (34.830071 32.109117),807,משמר הירדן,MISHMAR HAYARDEN
34.793688,32.107266,POINT (34.793688 32.107266),2014,שמעוני דוד,SHIM'ONI DAVID
34.791975,32.063544,POINT (34.791975 32.063544),637,יד לבנים,YAD LABANIM
34.751269,32.049576,POINT (34.751269 32.049576),0,0,UKNOWN
34.802464,32.069441,POINT (34.802464 32.069441),700,נחלת יצחק,NAHALT YITZHAK
34.80497,32.123293,POINT (34.80497 32.123293),947,חיל המשמר,HEL MISHMAR
34.793271,32.112518,POINT (34.793271 32.112518),2149,האמוראים,HA-AMORAIM
34.768501,32.069424,POINT (34.768501 32.069424),14,"מזא""ה",MAZEH
34.769276,32.052253,POINT (34.769276 32.052253),3786,התנופה,HATNUPHA
34.752242,32.053846,POINT (34.752242 32.053846),0,0,UKNOWN
34.767474,32.0449,POINT (34.767474 32.0449),3000,בן צבי,BEN ZVI
34.782698,32.094127,POINT (34.782698 32.094127),210,שמעון התרסי,SHIM'ON HATARSI
34.82117,32.113946,POINT (34.82117 32.113946),823,קהילת ריגא,KEHILAT RIGA
34.834435,32.11426,POINT (34.834435 32.11426),905,מרכוס דוד,MARKUS
